case_id,source_dataset,case_type,l2_expected_action,l1_correct,dropped_after_l1,l2_action_correct,l2_tag_correct,l2_warn_type_correct,l2_draft_route_correct,l2_draft_required_tools_satisfied,l2_draft_forbidden_tools_avoided,l2_finalize_without_draft,l2_false_positive,l2_false_negative,l2_primary_correct,l2_joint_correct,l3_mode,l3_withdraw_called,l3_required_tools_satisfied,l3_forbidden_tools_avoided,l3_control_recovery_pass,l3_pass,l3_status,l3_desired_correct,tool_sequence_valid,latency_l1_ms,latency_l2_ms,latency_l3_ms,tokens_in,tokens_out
medqa_text::dev-01065,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,6416,40433.0,48584.0,0,0
medqa_text::dev-00931,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7750,50618.0,50960.0,0,0
medqa_text::dev-00974,medqa_text,control,draft,False,True,False,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,10200,,,0,0
medqa_text::dev-00222,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,8381,38802.0,,0,0
medqa_text::dev-00732,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,8151,42379.0,,0,0
medqa_text::dev-01007,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7518,53382.0,35128.0,0,0
medqa_text::dev-00733,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6505,40386.0,,0,0
medqa_text::dev-00601,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6117,25816.0,,0,0
medqa_text::dev-00881,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6862,41065.0,47827.0,0,0
medqa_text::dev-00366,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6714,47791.0,,0,0
medqa_text::dev-01121,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8415,25028.0,,0,0
medqa_text::dev-00158,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9912,49792.0,,0,0
medqa_text::dev-00215,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7447,41005.0,47044.0,0,0
medqa_text::dev-00200,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,6476,48158.0,49398.0,0,0
medqa_text::dev-00221,medqa_text,control,draft,True,False,True,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9584,20265.0,,0,0
medqa_text::dev-01028,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9697,47428.0,,0,0
medqa_text::dev-00231,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7293,20875.0,,0,0
medqa_text::dev-00886,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8358,43924.0,51531.0,0,0
medqa_text::dev-00320,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8695,38325.0,46047.0,0,0
medqa_text::dev-00138,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,15458,40616.0,,0,0
medqa_text::dev-00785,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6481,40080.0,46621.0,0,0
medqa_text::dev-00305,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7219,27818.0,,0,0
medqa_text::dev-00983,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,7262,47015.0,,0,0
medqa_text::dev-00846,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6576,38411.0,,0,0
medqa_text::dev-00119,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6625,38121.0,,0,0
medqa_text::dev-00687,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,9062,44440.0,43834.0,0,0
medqa_text::dev-00746,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,10306,47653.0,,0,0
medqa_text::dev-00845,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,13130,53008.0,46824.0,0,0
medqa_text::dev-00256,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,10523,41273.0,45358.0,0,0
medqa_text::dev-01223,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,10082,46053.0,53252.0,0,0
medqa_text::dev-00515,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,11016,32579.0,,0,0
medqa_text::dev-00381,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,10932,33024.0,,0,0
medqa_text::dev-01165,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,16742,46022.0,44536.0,0,0
medqa_text::dev-00547,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,6693,45314.0,38402.0,0,0
medqa_text::dev-00269,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6501,46186.0,44515.0,0,0
medqa_text::dev-00849,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6744,50092.0,41015.0,0,0
medqa_text::dev-00892,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8476,35342.0,,0,0
medqa_text::dev-00286,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7132,38525.0,44486.0,0,0
medqa_text::dev-00672,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7473,44159.0,45422.0,0,0
medqa_text::dev-00555,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,8564,53495.0,,0,0
medqa_text::dev-01049,medqa_text,intervention,warn,False,True,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,20950,,,0,0
medqa_text::dev-00060,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8727,40401.0,,0,0
medqa_text::dev-00651,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,10813,58512.0,49463.0,0,0
medqa_text::dev-00067,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,8589,33913.0,54477.0,0,0
medqa_text::dev-00442,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,False,fail,False,True,9153,50649.0,69166.0,0,0
medqa_text::dev-00666,medqa_text,control,draft,False,True,False,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,11075,,,0,0
medqa_text::dev-00754,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7995,22072.0,,0,0
medqa_text::dev-00834,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6231,17400.0,,0,0
medqa_text::dev-00861,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,9973,46173.0,43154.0,0,0
medqa_text::dev-00013,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,11927,50712.0,39722.0,0,0
medqa_text::dev-00446,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6575,39865.0,,0,0
medqa_text::dev-00362,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6158,42680.0,,0,0
medqa_text::dev-00991,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7259,26674.0,,0,0
medqa_text::dev-00169,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,9884,34669.0,54805.0,0,0
medqa_text::dev-00360,medqa_text,control,draft,True,False,True,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,10039,22462.0,,0,0
medqa_text::dev-00074,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6809,40789.0,56697.0,0,0
medqa_text::dev-00228,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,6772,25249.0,,0,0
medqa_text::dev-00537,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,6901,24591.0,,0,0
medqa_text::dev-00933,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7980,56029.0,38482.0,0,0
medqa_text::dev-01048,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6520,54301.0,,0,0
medqa_text::dev-01129,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8657,45493.0,41210.0,0,0
medqa_text::dev-00848,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,8034,55204.0,46434.0,0,0
medqa_text::dev-00400,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,9074,38589.0,,0,0
medqa_text::dev-00921,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,7782,64859.0,,0,0
medqa_text::dev-00773,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,11738,27127.0,,0,0
medqa_text::dev-00809,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8390,40677.0,45274.0,0,0
medqa_text::dev-00208,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,8330,42168.0,39498.0,0,0
medqa_text::dev-00126,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,7184,26206.0,,0,0
medqa_text::dev-00398,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8478,19694.0,,0,0
medqa_text::dev-00404,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,7309,35165.0,,0,0
medqa_text::dev-00120,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,5450,34228.0,51158.0,0,0
medqa_text::dev-00203,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7144,40886.0,41212.0,0,0
medqa_text::dev-00681,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,10998,47338.0,37992.0,0,0
medqa_text::dev-01117,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6386,50993.0,51830.0,0,0
medqa_text::dev-01075,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6798,23423.0,,0,0
medqa_text::dev-01224,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7646,40953.0,48445.0,0,0
medqa_text::dev-01116,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8343,45233.0,50306.0,0,0
medqa_text::dev-01052,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7659,19599.0,,0,0
medqa_text::dev-00685,medqa_text,control,draft,True,False,True,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,10220,24458.0,,0,0
medqa_text::dev-00301,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,8856,47393.0,,0,0
medqa_text::dev-00874,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,6815,42544.0,50663.0,0,0
medqa_text::dev-01095,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,6571,51318.0,31039.0,0,0
medqa_text::dev-00293,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7641,50543.0,42022.0,0,0
medqa_text::dev-00714,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,False,True,False,False,fail,False,True,8103,54380.0,30758.0,0,0
medqa_text::dev-01237,medqa_text,control,draft,True,False,True,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6760,20501.0,,0,0
medqa_text::dev-00781,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6654,42941.0,,0,0
medqa_text::dev-00110,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7361,33644.0,,0,0
medqa_text::dev-00567,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6681,40328.0,,0,0
medqa_text::dev-01012,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8378,38968.0,50002.0,0,0
medqa_text::dev-01256,medqa_text,control,draft,True,False,True,,,False,False,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,11478,27354.0,,0,0
medqa_text::dev-00760,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,11806,47198.0,,0,0
medqa_text::dev-00065,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8407,53268.0,44730.0,0,0
medqa_text::dev-00008,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,8115,40090.0,47923.0,0,0
medqa_text::dev-00271,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7624,53709.0,54998.0,0,0
medqa_text::dev-00396,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,6916,36262.0,43568.0,0,0
medqa_text::dev-01213,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7006,48373.0,38608.0,0,0
medqa_text::dev-00281,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,11169,38871.0,36096.0,0,0
medqa_text::dev-00987,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,9342,37787.0,34615.0,0,0
medqa_text::dev-00175,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,5665,36241.0,44932.0,0,0
medqa_text::dev-00985,medqa_text,intervention,warn,False,True,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,15014,,,0,0
medqa_text::dev-00344,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7204,44046.0,45077.0,0,0
medqa_text::dev-00385,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7542,46541.0,53097.0,0,0
medqa_text::dev-00432,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,7044,36628.0,37859.0,0,0
medqa_text::dev-00152,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6326,33464.0,,0,0
medqa_text::dev-00009,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6964,31231.0,,0,0
medqa_text::dev-00646,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7654,44242.0,120965.0,0,0
medqa_text::dev-00969,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9458,35168.0,,0,0
medqa_text::dev-00568,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,15639,33151.0,37986.0,0,0
medqa_text::dev-00233,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,8171,39983.0,35624.0,0,0
medqa_text::dev-00167,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7894,50064.0,42255.0,0,0
medqa_text::dev-00502,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7666,39620.0,59628.0,0,0
medqa_text::dev-00697,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9527,38134.0,,0,0
medqa_text::dev-00919,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,6843,22650.0,,0,0
medqa_text::dev-00317,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6510,22704.0,,0,0
medqa_text::dev-00656,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7728,48635.0,49315.0,0,0
medqa_text::dev-00731,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,9721,45155.0,,0,0
medqa_text::dev-01100,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7578,49290.0,53118.0,0,0
medqa_text::dev-00880,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7220,36622.0,49026.0,0,0
medqa_text::dev-01069,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,10945,123200.0,33954.0,0,0
medqa_text::dev-00473,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6924,22014.0,,0,0
medqa_text::dev-00090,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7507,45493.0,39465.0,0,0
medqa_text::dev-00529,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6840,42280.0,,0,0
medqa_text::dev-01143,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,6679,52440.0,38554.0,0,0
medqa_text::dev-00981,medqa_text,intervention,warn,True,False,False,False,False,False,True,True,False,False,True,False,False,none,,,,,,not_triggered_expected,True,True,15218,27400.0,,0,0
medqa_text::dev-00051,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,7005,41378.0,,0,0
medqa_text::dev-00583,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8858,20880.0,,0,0
medqa_text::dev-00023,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,8076,19010.0,,0,0
medqa_text::dev-00614,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,8639,37336.0,39626.0,0,0
medqa_text::dev-01225,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6831,20391.0,,0,0
medqa_text::dev-00101,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6752,33657.0,,0,0
medqa_text::dev-01150,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,False,False,False,False,fail,False,True,7120,43550.0,56632.0,0,0
medqa_text::dev-00426,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7785,28089.0,,0,0
medqa_text::dev-00766,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,6645,38026.0,45813.0,0,0
medqa_text::dev-00579,medqa_text,intervention,warn,True,False,True,False,False,False,True,True,False,False,False,False,False,none,,,,,,not_triggered_expected,True,True,6751,58705.0,,0,0
medqa_text::dev-00765,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8475,32698.0,39600.0,0,0
medqa_text::dev-00548,medqa_text,intervention,warn,True,False,True,True,True,False,True,True,False,False,False,True,True,intervention_reaffirm,,,,,True,pass,True,True,7800,47670.0,46028.0,0,0
medqa_text::dev-00948,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,8998,38537.0,32041.0,0,0
medqa_text::dev-00859,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6530,26623.0,,0,0
medqa_text::dev-00566,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,6272,18757.0,,0,0
medqa_text::dev-00399,medqa_text,control,draft,True,False,True,,,True,True,True,False,False,False,True,True,none,,,,,,not_triggered_expected,True,True,7197,24830.0,,0,0
medqa_text::dev-00155,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,7366,42448.0,37808.0,0,0
medqa_text::dev-00553,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,True,True,True,True,True,pass,True,True,7197,39995.0,30988.0,0,0
medqa_text::dev-00026,medqa_text,control,draft,True,False,False,,,False,False,False,False,True,False,False,False,control_recovery,False,False,True,False,False,fail,False,True,8080,49317.0,46474.0,0,0
